[2024/02/02 17:08:25] - 26 	 98.4 	 	 17.7 	 	 0.1000 	 0.9868 	 0.7159 	 1.5247 	 	 0.4269 	 	 0.9516 	 0.6803 	 1.4774 	 	 0.4349
[2024/02/02 17:10:15] - 27 	 93.1 	 	 17.2 	 	 0.1000 	 0.9789 	 0.7199 	 1.5198 	 	 0.4297 	 	 0.9219 	 0.7076 	 1.5174 	 	 0.4301
[2024/02/02 17:12:11] - 28 	 98.1 	 	 17.9 	 	 0.1000 	 0.9747 	 0.7234 	 1.5166 	 	 0.4314 	 	 0.9702 	 0.7178 	 1.4960 	 	 0.4429
[2024/02/02 17:14:28] - 29 	 115.7 	 	 20.8 	 	 0.1000 	 0.9695 	 0.7254 	 1.5122 	 	 0.4331 	 	 0.9634 	 0.7087 	 1.4845 	 	 0.4557
[2024/02/02 17:16:40] - 30 	 112.5 	 	 19.5 	 	 0.1000 	 0.9610 	 0.7285 	 1.5059 	 	 0.4357 	 	 0.9189 	 0.7319 	 1.4448 	 	 0.4597
[2024/02/02 17:18:49] - 31 	 108.7 	 	 20.3 	 	 0.1000 	 0.9564 	 0.7308 	 1.5041 	 	 0.4353 	 	 0.9687 	 0.7109 	 1.4716 	 	 0.4448
[2024/02/02 17:21:02] - 32 	 112.4 	 	 20.1 	 	 0.1000 	 0.9570 	 0.7304 	 1.5038 	 	 0.4357 	 	 0.9487 	 0.7277 	 1.4670 	 	 0.4448
[2024/02/02 17:23:10] - 33 	 108.0 	 	 20.0 	 	 0.1000 	 0.9534 	 0.7314 	 1.5003 	 	 0.4367 	 	 0.9332 	 0.7087 	 1.4831 	 	 0.4456
[2024/02/02 17:25:17] - 34 	 106.7 	 	 20.4 	 	 0.1000 	 0.9448 	 0.7339 	 1.4938 	 	 0.4379 	 	 0.9518 	 0.6758 	 1.5425 	 	 0.4158
[2024/02/02 17:27:28] - 35 	 111.6 	 	 20.2 	 	 0.1000 	 0.9460 	 0.7340 	 1.4932 	 	 0.4393 	 	 0.9347 	 0.7123 	 1.4495 	 	 0.4598
[2024/02/02 17:29:38] - 36 	 110.1 	 	 19.8 	 	 0.1000 	 0.9461 	 0.7354 	 1.4945 	 	 0.4393 	 	 1.0273 	 0.6817 	 1.4993 	 	 0.4515
[2024/02/02 17:31:48] - 37 	 109.7 	 	 20.0 	 	 0.1000 	 0.9445 	 0.7359 	 1.4937 	 	 0.4384 	 	 0.9688 	 0.7231 	 1.4790 	 	 0.4505
[2024/02/02 17:34:00] - 38 	 111.4 	 	 20.0 	 	 0.1000 	 0.9338 	 0.7422 	 1.4857 	 	 0.4420 	 	 0.9332 	 0.6959 	 1.4767 	 	 0.4352
[2024/02/02 17:36:08] - 39 	 109.5 	 	 19.2 	 	 0.1000 	 0.9353 	 0.7396 	 1.4879 	 	 0.4408 	 	 0.9052 	 0.7478 	 1.4475 	 	 0.4541
[2024/02/02 17:38:11] - 40 	 103.7 	 	 19.2 	 	 0.1000 	 0.9335 	 0.7399 	 1.4871 	 	 0.4424 	 	 0.9549 	 0.7029 	 1.5031 	 	 0.4466
[2024/02/02 17:40:14] - 41 	 103.3 	 	 19.2 	 	 0.1000 	 0.9321 	 0.7422 	 1.4853 	 	 0.4419 	 	 0.8732 	 0.7175 	 1.5599 	 	 0.4222
[2024/02/02 17:42:16] - 42 	 102.9 	 	 19.2 	 	 0.1000 	 0.9261 	 0.7423 	 1.4795 	 	 0.4443 	 	 0.8991 	 0.7074 	 1.4693 	 	 0.4517
[2024/02/02 17:44:20] - 43 	 104.0 	 	 19.7 	 	 0.1000 	 0.9261 	 0.7423 	 1.4802 	 	 0.4431 	 	 0.8718 	 0.7350 	 1.4489 	 	 0.4562
[2024/02/02 17:46:23] - 44 	 104.7 	 	 19.1 	 	 0.1000 	 0.9273 	 0.7423 	 1.4827 	 	 0.4413 	 	 0.8463 	 0.7400 	 1.4420 	 	 0.4615
[2024/02/02 17:48:27] - 45 	 103.0 	 	 20.3 	 	 0.1000 	 0.9262 	 0.7450 	 1.4818 	 	 0.4423 	 	 0.9367 	 0.7209 	 1.4691 	 	 0.4556
[2024/02/02 17:50:30] - 46 	 103.2 	 	 19.5 	 	 0.1000 	 0.9232 	 0.7437 	 1.4789 	 	 0.4432 	 	 0.9079 	 0.7422 	 1.4436 	 	 0.4553
[2024/02/02 17:52:33] - 47 	 104.3 	 	 19.2 	 	 0.1000 	 0.9210 	 0.7477 	 1.4771 	 	 0.4449 	 	 0.9233 	 0.7287 	 1.4464 	 	 0.4579
[2024/02/02 17:54:36] - 48 	 104.0 	 	 19.3 	 	 0.1000 	 0.9184 	 0.7496 	 1.4765 	 	 0.4447 	 	 0.9078 	 0.7215 	 1.4653 	 	 0.4464
[2024/02/02 17:56:38] - 49 	 102.3 	 	 19.4 	 	 0.1000 	 0.9191 	 0.7449 	 1.4747 	 	 0.4445 	 	 0.8664 	 0.7273 	 1.4553 	 	 0.4517
[2024/02/02 17:58:40] - 50 	 102.9 	 	 19.0 	 	 0.1000 	 0.9187 	 0.7449 	 1.4747 	 	 0.4455 	 	 0.8818 	 0.7443 	 1.4598 	 	 0.4523
[2024/02/02 18:00:43] - 51 	 103.0 	 	 19.3 	 	 0.1000 	 0.9123 	 0.7497 	 1.4700 	 	 0.4475 	 	 0.9391 	 0.7034 	 1.4847 	 	 0.4445
[2024/02/02 18:02:45] - 52 	 102.6 	 	 19.6 	 	 0.1000 	 0.9113 	 0.7516 	 1.4696 	 	 0.4462 	 	 0.9178 	 0.7283 	 1.4557 	 	 0.4616
[2024/02/02 18:04:48] - 53 	 103.8 	 	 19.4 	 	 0.1000 	 0.9125 	 0.7487 	 1.4704 	 	 0.4485 	 	 0.8709 	 0.7385 	 1.4492 	 	 0.4564
[2024/02/02 18:06:51] - 54 	 102.9 	 	 19.6 	 	 0.1000 	 0.9095 	 0.7524 	 1.4664 	 	 0.4469 	 	 0.9510 	 0.6895 	 1.4635 	 	 0.4633
[2024/02/02 18:08:52] - 55 	 101.8 	 	 19.1 	 	 0.1000 	 0.9088 	 0.7498 	 1.4692 	 	 0.4507 	 	 0.8654 	 0.7343 	 1.4613 	 	 0.4470
[2024/02/02 18:10:53] - 56 	 102.0 	 	 19.0 	 	 0.1000 	 0.9075 	 0.7508 	 1.4670 	 	 0.4524 	 	 0.8963 	 0.7156 	 1.4472 	 	 0.4451
[2024/02/02 18:12:58] - 57 	 106.1 	 	 19.1 	 	 0.1000 	 0.9070 	 0.7524 	 1.4673 	 	 0.4468 	 	 0.8843 	 0.7400 	 1.4456 	 	 0.4546
[2024/02/02 18:15:00] - 58 	 102.5 	 	 19.8 	 	 0.1000 	 0.9041 	 0.7516 	 1.4632 	 	 0.4522 	 	 0.9144 	 0.7273 	 1.4298 	 	 0.4714
[2024/02/02 18:17:01] - 59 	 102.0 	 	 19.0 	 	 0.1000 	 0.9013 	 0.7525 	 1.4618 	 	 0.4521 	 	 0.8961 	 0.7236 	 1.4266 	 	 0.4650
[2024/02/02 18:19:06] - 60 	 105.5 	 	 19.2 	 	 0.1000 	 0.8995 	 0.7541 	 1.4602 	 	 0.4510 	 	 0.8984 	 0.7169 	 1.4696 	 	 0.4460
[2024/02/02 18:21:07] - 61 	 102.3 	 	 19.0 	 	 0.1000 	 0.9037 	 0.7532 	 1.4661 	 	 0.4486 	 	 0.9196 	 0.7166 	 1.4772 	 	 0.4496
[2024/02/02 18:23:09] - 62 	 102.5 	 	 18.6 	 	 0.1000 	 0.9062 	 0.7509 	 1.4660 	 	 0.4473 	 	 0.8748 	 0.7361 	 1.4212 	 	 0.4596
[2024/02/02 18:25:11] - 63 	 102.5 	 	 19.5 	 	 0.1000 	 0.8922 	 0.7585 	 1.4561 	 	 0.4515 	 	 0.9106 	 0.7287 	 1.4456 	 	 0.4625
[2024/02/02 18:27:12] - 64 	 101.9 	 	 19.0 	 	 0.1000 	 0.8963 	 0.7556 	 1.4562 	 	 0.4508 	 	 0.8693 	 0.7145 	 1.4787 	 	 0.4449
[2024/02/02 18:29:12] - 65 	 101.6 	 	 19.3 	 	 0.1000 	 0.8893 	 0.7586 	 1.4524 	 	 0.4522 	 	 0.8953 	 0.7367 	 1.4479 	 	 0.4586
[2024/02/02 18:31:12] - 66 	 100.7 	 	 19.3 	 	 0.1000 	 0.8978 	 0.7546 	 1.4587 	 	 0.4485 	 	 0.8998 	 0.7341 	 1.4560 	 	 0.4519
[2024/02/02 18:33:14] - 67 	 101.9 	 	 19.4 	 	 0.1000 	 0.8910 	 0.7572 	 1.4551 	 	 0.4524 	 	 0.8895 	 0.7269 	 1.4238 	 	 0.4666
[2024/02/02 18:35:17] - 68 	 102.8 	 	 20.1 	 	 0.1000 	 0.8951 	 0.7569 	 1.4541 	 	 0.4526 	 	 0.8791 	 0.7196 	 1.4651 	 	 0.4557
[2024/02/02 18:37:19] - 69 	 102.1 	 	 20.2 	 	 0.1000 	 0.8894 	 0.7588 	 1.4531 	 	 0.4533 	 	 0.9032 	 0.7324 	 1.4333 	 	 0.4600
[2024/02/02 18:39:23] - 70 	 103.9 	 	 20.3 	 	 0.1000 	 0.8936 	 0.7565 	 1.4571 	 	 0.4503 	 	 0.8255 	 0.7531 	 1.4762 	 	 0.4465
[2024/02/02 18:41:29] - 71 	 106.1 	 	 20.1 	 	 0.1000 	 0.8904 	 0.7579 	 1.4544 	 	 0.4542 	 	 0.8558 	 0.7492 	 1.4235 	 	 0.4663
[2024/02/02 18:43:44] - 72 	 111.8 	 	 22.4 	 	 0.1000 	 0.8905 	 0.7587 	 1.4529 	 	 0.4546 	 	 0.9111 	 0.7200 	 1.4549 	 	 0.4558
[2024/02/02 18:46:00] - 73 	 114.4 	 	 21.7 	 	 0.1000 	 0.8891 	 0.7634 	 1.4556 	 	 0.4526 	 	 0.9110 	 0.7122 	 1.4412 	 	 0.4618
[2024/02/02 18:48:18] - 74 	 116.0 	 	 22.3 	 	 0.1000 	 0.8909 	 0.7570 	 1.4553 	 	 0.4519 	 	 0.9177 	 0.7281 	 1.4658 	 	 0.4561
[2024/02/02 18:50:36] - 75 	 116.0 	 	 21.9 	 	 0.1000 	 0.8898 	 0.7584 	 1.4517 	 	 0.4530 	 	 0.8075 	 0.7588 	 1.4303 	 	 0.4597
[2024/02/02 18:52:51] - 76 	 115.6 	 	 20.1 	 	 0.1000 	 0.8962 	 0.7567 	 1.4564 	 	 0.4496 	 	 0.8711 	 0.7268 	 1.4381 	 	 0.4674
[2024/02/02 18:55:14] - 77 	 121.2 	 	 21.5 	 	 0.1000 	 0.8886 	 0.7588 	 1.4520 	 	 0.4542 	 	 0.8749 	 0.7352 	 1.4281 	 	 0.4660
[2024/02/02 18:57:26] - 78 	 111.8 	 	 20.2 	 	 0.1000 	 0.8861 	 0.7628 	 1.4518 	 	 0.4508 	 	 0.8810 	 0.7404 	 1.4518 	 	 0.4562
[2024/02/02 18:59:33] - 79 	 107.1 	 	 19.5 	 	 0.1000 	 0.8872 	 0.7580 	 1.4489 	 	 0.4539 	 	 0.9318 	 0.7236 	 1.4467 	 	 0.4688
[2024/02/02 19:01:33] - 80 	 101.6 	 	 18.8 	 	 0.1000 	 0.8858 	 0.7615 	 1.4517 	 	 0.4559 	 	 0.9056 	 0.7536 	 1.4222 	 	 0.4716
[2024/02/02 19:03:35] - 81 	 101.7 	 	 19.6 	 	 0.1000 	 0.8863 	 0.7605 	 1.4517 	 	 0.4535 	 	 0.9339 	 0.7195 	 1.4663 	 	 0.4459
[2024/02/02 19:05:46] - 82 	 110.7 	 	 20.7 	 	 0.1000 	 0.8874 	 0.7606 	 1.4529 	 	 0.4533 	 	 0.8390 	 0.7392 	 1.4745 	 	 0.4389
[2024/02/02 19:08:04] - 83 	 115.0 	 	 22.8 	 	 0.1000 	 0.8794 	 0.7622 	 1.4481 	 	 0.4566 	 	 0.8699 	 0.7299 	 1.4413 	 	 0.4514
[2024/02/02 19:10:19] - 84 	 113.8 	 	 21.0 	 	 0.1000 	 0.8803 	 0.7633 	 1.4473 	 	 0.4549 	 	 0.8803 	 0.7483 	 1.4236 	 	 0.4694
[2024/02/02 19:12:33] - 85 	 113.3 	 	 21.0 	 	 0.1000 	 0.8818 	 0.7628 	 1.4481 	 	 0.4541 	 	 0.9001 	 0.7312 	 1.4182 	 	 0.4722
[2024/02/02 19:14:48] - 86 	 113.8 	 	 21.0 	 	 0.1000 	 0.8815 	 0.7624 	 1.4470 	 	 0.4563 	 	 0.8902 	 0.7245 	 1.4488 	 	 0.4482
[2024/02/02 19:17:06] - 87 	 115.9 	 	 22.1 	 	 0.1000 	 0.8833 	 0.7604 	 1.4485 	 	 0.4552 	 	 0.8579 	 0.7380 	 1.4393 	 	 0.4606
[2024/02/02 19:19:22] - 88 	 114.5 	 	 21.7 	 	 0.1000 	 0.8804 	 0.7627 	 1.4470 	 	 0.4571 	 	 0.8671 	 0.7320 	 1.4230 	 	 0.4586
[2024/02/02 19:21:32] - 89 	 110.1 	 	 19.5 	 	 0.1000 	 0.8818 	 0.7610 	 1.4476 	 	 0.4547 	 	 0.8712 	 0.7429 	 1.4232 	 	 0.4730
[2024/02/02 19:23:30] - 90 	 100.1 	 	 18.5 	 	 0.1000 	 0.8770 	 0.7642 	 1.4442 	 	 0.4575 	 	 0.9032 	 0.7410 	 1.4249 	 	 0.4762
[2024/02/02 19:25:31] - 91 	 101.3 	 	 18.8 	 	 0.1000 	 0.8788 	 0.7643 	 1.4449 	 	 0.4576 	 	 0.8907 	 0.7147 	 1.4326 	 	 0.4616
[2024/02/02 19:27:39] - 92 	 108.1 	 	 20.7 	 	 0.1000 	 0.8765 	 0.7632 	 1.4425 	 	 0.4566 	 	 0.8777 	 0.7241 	 1.4662 	 	 0.4503
[2024/02/02 19:29:58] - 93 	 116.9 	 	 21.4 	 	 0.1000 	 0.8796 	 0.7638 	 1.4469 	 	 0.4548 	 	 0.9209 	 0.7146 	 1.4591 	 	 0.4583
[2024/02/02 19:32:13] - 94 	 114.0 	 	 20.8 	 	 0.1000 	 0.8782 	 0.7654 	 1.4454 	 	 0.4549 	 	 0.8702 	 0.7399 	 1.4244 	 	 0.4716
[2024/02/02 19:34:30] - 95 	 116.1 	 	 21.1 	 	 0.1000 	 0.8795 	 0.7636 	 1.4452 	 	 0.4562 	 	 0.8870 	 0.7180 	 1.4391 	 	 0.4577
[2024/02/02 19:36:47] - 96 	 117.3 	 	 20.2 	 	 0.1000 	 0.8770 	 0.7653 	 1.4439 	 	 0.4546 	 	 0.8929 	 0.7305 	 1.5432 	 	 0.4275
[2024/02/02 19:39:03] - 97 	 114.6 	 	 20.9 	 	 0.1000 	 0.8791 	 0.7657 	 1.4450 	 	 0.4579 	 	 0.9152 	 0.7161 	 1.5105 	 	 0.4398
[2024/02/02 19:41:20] - 98 	 115.6 	 	 22.1 	 	 0.1000 	 0.8752 	 0.7653 	 1.4425 	 	 0.4592 	 	 0.8603 	 0.7299 	 1.4568 	 	 0.4539
[2024/02/02 19:43:34] - 99 	 115.6 	 	 18.6 	 	 0.0100 	 0.8765 	 0.7648 	 1.4444 	 	 0.4557 	 	 0.8681 	 0.7257 	 1.4621 	 	 0.4428
[2024/02/02 19:45:34] - 100 	 100.9 	 	 18.8 	 	 0.0100 	 0.7700 	 0.7987 	 1.2676 	 	 0.5188 	 	 0.7339 	 0.7885 	 1.2723 	 	 0.5245
[2024/02/02 19:47:34] - 101 	 101.4 	 	 18.6 	 	 0.0100 	 0.6929 	 0.8196 	 1.2035 	 	 0.5387 	 	 0.6766 	 0.8035 	 1.2698 	 	 0.5206
[2024/02/02 19:49:46] - 102 	 109.2 	 	 22.1 	 	 0.0100 	 0.6659 	 0.8277 	 1.1788 	 	 0.5469 	 	 0.6870 	 0.8071 	 1.2718 	 	 0.5207
[2024/02/02 19:52:04] - 103 	 116.6 	 	 21.8 	 	 0.0100 	 0.6444 	 0.8359 	 1.1618 	 	 0.5530 	 	 0.6487 	 0.8174 	 1.2541 	 	 0.5229
[2024/02/02 19:54:20] - 104 	 114.4 	 	 21.7 	 	 0.0100 	 0.6290 	 0.8418 	 1.1468 	 	 0.5573 	 	 0.6289 	 0.8218 	 1.2481 	 	 0.5226
[2024/02/02 19:56:38] - 105 	 116.1 	 	 21.8 	 	 0.0100 	 0.6113 	 0.8478 	 1.1308 	 	 0.5652 	 	 0.6425 	 0.8123 	 1.2862 	 	 0.5153
[2024/02/02 19:58:55] - 106 	 115.8 	 	 21.2 	 	 0.0100 	 0.6019 	 0.8512 	 1.1234 	 	 0.5673 	 	 0.6114 	 0.8179 	 1.2633 	 	 0.5256
[2024/02/02 20:01:12] - 107 	 115.6 	 	 21.3 	 	 0.0100 	 0.5892 	 0.8532 	 1.1101 	 	 0.5685 	 	 0.6107 	 0.8176 	 1.2743 	 	 0.5181
[2024/02/02 20:03:28] - 108 	 113.9 	 	 21.4 	 	 0.0100 	 0.5816 	 0.8563 	 1.1043 	 	 0.5707 	 	 0.6307 	 0.8187 	 1.2776 	 	 0.5181
